Year,Term,GRE,TOEFL,IELTS,GPA,University,Department,Admit
2015,SPRING,296,87,0,2.5,Stanford University,Computer Science,0
2015,SPRING,269,0,7.5,3,Stanford University,Computer Science,0
2015,SPRING,273,86,0,1.7,Stanford University,Computer Science,0
2015,SPRING,322,0,8.5,3.1,Stanford University,Computer Science,1
2015,SPRING,328,101,0,3.5,Stanford University,Computer Science,1
2015,SPRING,326,0,6.5,3.8,Stanford University,Computer Science,1
2015,SPRING,326,104,0,3.5,Stanford University,Computer Science,1
2015,SPRING,328,0,7.5,3.7,Stanford University,Computer Science,1
2015,SPRING,281,94,0,3.1,Stanford University,Computer Engineering,0
2015,SPRING,314,0,6.5,3,Stanford University,Computer Engineering,0
2015,SPRING,292,99,0,2.8,Stanford University,Computer Engineering,0
2015,SPRING,274,0,6.5,2.5,Stanford University,Computer Engineering,0
2015,SPRING,308,88,0,2.3,Stanford University,Computer Engineering,0
2015,SPRING,327,0,9.5,3.3,Stanford University,Computer Engineering,1
2015,SPRING,324,115,0,3.6,Stanford University,Computer Engineering,1
2015,SPRING,334,0,9.5,3.7,Stanford University,Computer Engineering,1
2015,SPRING,335,118,0,3.3,Stanford University,Computer Engineering,1
2015,SPRING,318,0,6.5,3.2,Stanford University,Computer Engineering,1
2015,SPRING,280,95,0,3.2,Stanford University,Electrical Engineering,0
2015,SPRING,288,0,5.5,3.1,Stanford University,Electrical Engineering,0
2015,SPRING,275,95,0,2.7,Stanford University,Electrical Engineering,0
2015,SPRING,287,0,7.5,1.7,Stanford University,Electrical Engineering,0
2015,SPRING,306,99,0,1.6,Stanford University,Electrical Engineering,0
2015,SPRING,318,0,6.5,2.9,Stanford University,Electrical Engineering,1
2015,SPRING,330,110,0,3.6,Stanford University,Electrical Engineering,1
2015,SPRING,318,0,6.5,3,Stanford University,Electrical Engineering,1
2015,SPRING,333,114,0,3.8,Stanford University,Electrical Engineering,1
2015,SPRING,326,0,7.5,3.7,Stanford University,Electrical Engineering,1
2015,SPRING,290,97,0,3.3,Stanford University,Management Of Technology,0
2015,SPRING,281,0,6.5,1.4,Stanford University,Management Of Technology,0
2015,SPRING,285,100,0,1.7,Stanford University,Management Of Technology,0
2015,SPRING,306,0,7.5,2.8,Stanford University,Management Of Technology,0
2015,SPRING,279,89,0,1.4,Stanford University,Management Of Technology,0
2015,SPRING,316,0,6.5,3,Stanford University,Management Of Technology,1
2015,SPRING,322,115,0,3.1,Stanford University,Management Of Technology,1
2015,SPRING,317,0,9.5,3.4,Stanford University,Management Of Technology,1
2015,SPRING,323,109,0,2.9,Stanford University,Management Of Technology,1
2015,SPRING,318,0,6.5,3.2,Stanford University,Management Of Technology,1
2015,SPRING,292,95,0,2.8,Stanford University,Mechanical Engineering,0
2015,SPRING,314,0,7.5,1.7,Stanford University,Mechanical Engineering,0
2015,SPRING,305,83,0,3.2,Stanford University,Mechanical Engineering,0
2015,SPRING,293,0,7.5,2.2,Stanford University,Mechanical Engineering,0
2015,SPRING,289,100,0,2.7,Stanford University,Mechanical Engineering,0
2015,SPRING,320,0,9.5,3.5,Stanford University,Mechanical Engineering,1
2015,SPRING,317,103,0,2.9,Stanford University,Mechanical Engineering,1
2015,SPRING,327,0,8.5,3.8,Stanford University,Mechanical Engineering,1
2015,SPRING,331,108,0,3.3,Stanford University,Mechanical Engineering,1
2015,SPRING,320,0,6.5,3.2,Stanford University,Mechanical Engineering,1
2015,SPRING,265,87,0,2.6,Cornell University,Computer Science,0
2015,SPRING,263,0,6.5,3.2,Cornell University,Computer Science,0
2015,SPRING,273,93,0,1.8,Cornell University,Computer Science,0
2015,SPRING,314,0,7.5,1.4,Cornell University,Computer Science,0
2015,SPRING,295,93,0,3.1,Cornell University,Computer Science,0
2015,SPRING,328,0,7.5,3,Cornell University,Computer Science,1
2015,SPRING,331,117,0,3.8,Cornell University,Computer Science,1
2015,SPRING,334,0,6.5,3.5,Cornell University,Computer Science,1
2015,SPRING,329,108,0,3.6,Cornell University,Computer Science,1
2015,SPRING,318,0,7.5,2.9,Cornell University,Computer Science,1
2015,SPRING,299,99,0,3.2,Cornell University,Computer Engineering,0
2015,SPRING,303,0,6.5,3.1,Cornell University,Computer Engineering,0
2015,SPRING,282,87,0,1.8,Cornell University,Computer Engineering,0
2015,SPRING,272,0,6.5,1.5,Cornell University,Computer Engineering,0
2015,SPRING,297,92,0,3.1,Cornell University,Computer Engineering,0
2015,SPRING,328,0,7.5,3.4,Cornell University,Computer Engineering,1
2015,SPRING,334,117,0,3.5,Cornell University,Computer Engineering,1
2015,SPRING,334,0,6.5,2.9,Cornell University,Computer Engineering,1
2015,SPRING,323,113,0,3.1,Cornell University,Computer Engineering,1
2015,SPRING,333,0,7.5,3.7,Cornell University,Computer Engineering,1
2015,SPRING,310,101,0,2.7,Cornell University,Electrical Engineering,0
2015,SPRING,277,0,5.5,3,Cornell University,Electrical Engineering,0
2015,SPRING,303,81,0,2.5,Cornell University,Electrical Engineering,0
2015,SPRING,269,0,6.5,2.8,Cornell University,Electrical Engineering,0
2015,SPRING,268,95,0,3,Cornell University,Electrical Engineering,0
2015,SPRING,322,0,6.5,3.2,Cornell University,Electrical Engineering,1
2015,SPRING,328,120,0,3.4,Cornell University,Electrical Engineering,1
2015,SPRING,331,0,6.5,3.7,Cornell University,Electrical Engineering,1
2015,SPRING,325,107,0,2.9,Cornell University,Electrical Engineering,1
2015,SPRING,325,0,7.5,3.4,Cornell University,Electrical Engineering,1
2015,SPRING,314,102,0,2.5,Cornell University,Management Of Technology,0
2015,SPRING,291,0,5.5,3.2,Cornell University,Management Of Technology,0
2015,SPRING,256,95,0,2.9,Cornell University,Management Of Technology,0
2015,SPRING,296,0,7.5,3.2,Cornell University,Management Of Technology,0
2015,SPRING,276,102,0,2.2,Cornell University,Management Of Technology,0
2015,SPRING,318,0,7.5,3.3,Cornell University,Management Of Technology,1
2015,SPRING,320,118,0,3.3,Cornell University,Management Of Technology,1
2015,SPRING,320,0,6.5,3.1,Cornell University,Management Of Technology,1
2015,SPRING,316,109,0,3.5,Cornell University,Management Of Technology,1
2015,SPRING,334,0,7.5,3.3,Cornell University,Management Of Technology,1
2015,SPRING,313,100,0,2.7,Cornell University,Mechanical Engineering,0
2015,SPRING,268,0,7.5,3.2,Cornell University,Mechanical Engineering,0
2015,SPRING,309,81,0,3.3,Cornell University,Mechanical Engineering,0
2015,SPRING,315,0,7.5,2.9,Cornell University,Mechanical Engineering,0
2015,SPRING,307,98,0,2.4,Cornell University,Mechanical Engineering,0
2015,SPRING,328,0,8.5,3,Cornell University,Mechanical Engineering,1
2015,SPRING,321,115,0,3.5,Cornell University,Mechanical Engineering,1
2015,SPRING,319,0,7.5,3.2,Cornell University,Mechanical Engineering,1
2015,SPRING,335,117,0,3.1,Cornell University,Mechanical Engineering,1
2015,SPRING,322,0,6.5,3.4,Cornell University,Mechanical Engineering,1
2015,SPRING,257,86,0,2.4,Purdue University,Computer Science,0
2015,SPRING,302,0,7.5,3.2,Purdue University,Computer Science,0
2015,SPRING,299,84,0,1.6,Purdue University,Computer Science,0
2015,SPRING,277,0,7.5,2.4,Purdue University,Computer Science,0
2015,SPRING,277,88,0,2.8,Purdue University,Computer Science,0
2015,SPRING,322,0,6.5,3,Purdue University,Computer Science,1
2015,SPRING,333,109,0,3.6,Purdue University,Computer Science,1
2015,SPRING,325,0,7.5,3.5,Purdue University,Computer Science,1
2015,SPRING,328,118,0,3.5,Purdue University,Computer Science,1
2015,SPRING,322,0,6.5,3.3,Purdue University,Computer Science,1
2015,SPRING,283,88,0,2.4,Purdue University,Computer Engineering,0
2015,SPRING,294,0,6.5,3.1,Purdue University,Computer Engineering,0
2015,SPRING,258,102,0,1.8,Purdue University,Computer Engineering,0
2015,SPRING,269,0,5.5,2.2,Purdue University,Computer Engineering,0
2015,SPRING,295,90,0,2.4,Purdue University,Computer Engineering,0
2015,SPRING,330,0,8.5,3.3,Purdue University,Computer Engineering,1
2015,SPRING,332,105,0,3.7,Purdue University,Computer Engineering,1
2015,SPRING,318,0,7.5,3.3,Purdue University,Computer Engineering,1
2015,SPRING,326,107,0,3.7,Purdue University,Computer Engineering,1
2015,SPRING,322,0,7.5,3.2,Purdue University,Computer Engineering,1
2015,SPRING,290,90,0,2.6,Purdue University,Electrical Engineering,0
2015,SPRING,286,0,6.5,2.5,Purdue University,Electrical Engineering,0
2015,SPRING,270,88,0,1.8,Purdue University,Electrical Engineering,0
2015,SPRING,305,0,5.5,2.4,Purdue University,Electrical Engineering,0
2015,SPRING,293,96,0,3,Purdue University,Electrical Engineering,0
2015,SPRING,332,0,6.5,3.2,Purdue University,Electrical Engineering,1
2015,SPRING,320,104,0,3.7,Purdue University,Electrical Engineering,1
2015,SPRING,335,0,8.5,3.1,Purdue University,Electrical Engineering,1
2015,SPRING,321,111,0,3.7,Purdue University,Electrical Engineering,1
2015,SPRING,334,0,7.5,3.8,Purdue University,Electrical Engineering,1
2015,SPRING,301,101,0,2.9,Purdue University,Management Of Technology,0
2015,SPRING,303,0,7.5,2.3,Purdue University,Management Of Technology,0
2015,SPRING,275,93,0,2.7,Purdue University,Management Of Technology,0
2015,SPRING,263,0,6.5,3.3,Purdue University,Management Of Technology,0
2015,SPRING,262,91,0,2.6,Purdue University,Management Of Technology,0
2015,SPRING,335,0,9.5,3,Purdue University,Management Of Technology,1
2015,SPRING,327,107,0,3.4,Purdue University,Management Of Technology,1
2015,SPRING,321,0,8.5,3.7,Purdue University,Management Of Technology,1
2015,SPRING,318,113,0,3.2,Purdue University,Management Of Technology,1
2015,SPRING,320,0,7.5,3.7,Purdue University,Management Of Technology,1
2015,SPRING,291,90,0,2.4,Purdue University,Mechanical Engineering,0
2015,SPRING,288,0,5.5,3.3,Purdue University,Mechanical Engineering,0
2015,SPRING,264,82,0,3.1,Purdue University,Mechanical Engineering,0
2015,SPRING,310,0,5.5,2.4,Purdue University,Mechanical Engineering,0
2015,SPRING,312,82,0,1.8,Purdue University,Mechanical Engineering,0
2015,SPRING,320,0,8.5,3.7,Purdue University,Mechanical Engineering,1
2015,SPRING,327,111,0,3.5,Purdue University,Mechanical Engineering,1
2015,SPRING,330,0,7.5,3.4,Purdue University,Mechanical Engineering,1
2015,SPRING,316,104,0,2.9,Purdue University,Mechanical Engineering,1
2015,SPRING,335,0,6.5,3.8,Purdue University,Mechanical Engineering,1
2015,SPRING,261,86,0,2.4,Penn State University,Computer Science,0
2015,SPRING,260,0,7.5,2.7,Penn State University,Computer Science,0
2015,SPRING,287,102,0,2.2,Penn State University,Computer Science,0
2015,SPRING,311,0,7.5,1.7,Penn State University,Computer Science,0
2015,SPRING,274,99,0,3.2,Penn State University,Computer Science,0
2015,SPRING,331,0,6.5,3.6,Penn State University,Computer Science,1
2015,SPRING,328,112,0,3.3,Penn State University,Computer Science,1
2015,SPRING,330,0,8.5,3.1,Penn State University,Computer Science,1
2015,SPRING,329,116,0,3.1,Penn State University,Computer Science,1
2015,SPRING,332,0,7.5,3.5,Penn State University,Computer Science,1
2015,SPRING,295,97,0,2.6,Penn State University,Computer Engineering,0
2015,SPRING,300,0,6.5,3.3,Penn State University,Computer Engineering,0
2015,SPRING,277,83,0,3,Penn State University,Computer Engineering,0
2015,SPRING,313,0,6.5,1.9,Penn State University,Computer Engineering,0
2015,SPRING,270,95,0,3,Penn State University,Computer Engineering,0
2015,SPRING,316,0,6.5,3,Penn State University,Computer Engineering,1
2015,SPRING,335,105,0,3.5,Penn State University,Computer Engineering,1
2015,SPRING,318,0,8.5,3.8,Penn State University,Computer Engineering,1
2015,SPRING,317,114,0,3.8,Penn State University,Computer Engineering,1
2015,SPRING,317,0,6.5,3,Penn State University,Computer Engineering,1
2015,SPRING,256,97,0,2.4,Penn State University,Electrical Engineering,0
2015,SPRING,274,0,7.5,3,Penn State University,Electrical Engineering,0
2015,SPRING,285,100,0,2.3,Penn State University,Electrical Engineering,0
2015,SPRING,259,0,5.5,3.2,Penn State University,Electrical Engineering,0
2015,SPRING,268,88,0,2,Penn State University,Electrical Engineering,0
2015,SPRING,326,0,9.5,3.6,Penn State University,Electrical Engineering,1
2015,SPRING,329,119,0,3.7,Penn State University,Electrical Engineering,1
2015,SPRING,331,0,6.5,3.1,Penn State University,Electrical Engineering,1
2015,SPRING,331,107,0,3.5,Penn State University,Electrical Engineering,1
2015,SPRING,327,0,9.5,3.7,Penn State University,Electrical Engineering,1
2015,SPRING,310,102,0,1.6,Penn State University,Management Of Technology,0
2015,SPRING,308,0,6.5,1.9,Penn State University,Management Of Technology,0
2015,SPRING,259,91,0,2.9,Penn State University,Management Of Technology,0
2015,SPRING,281,0,7.5,3,Penn State University,Management Of Technology,0
2015,SPRING,283,88,0,2.4,Penn State University,Management Of Technology,0
2015,SPRING,325,0,7.5,3.7,Penn State University,Management Of Technology,1
2015,SPRING,316,114,0,3.1,Penn State University,Management Of Technology,1
2015,SPRING,326,0,7.5,3.4,Penn State University,Management Of Technology,1
2015,SPRING,317,110,0,2.9,Penn State University,Management Of Technology,1
2015,SPRING,331,0,6.5,3.3,Penn State University,Management Of Technology,1
2015,SPRING,281,83,0,1.8,Penn State University,Mechanical Engineering,0
2015,SPRING,310,0,5.5,2.7,Penn State University,Mechanical Engineering,0
2015,SPRING,305,85,0,2.7,Penn State University,Mechanical Engineering,0
2015,SPRING,289,0,7.5,2.2,Penn State University,Mechanical Engineering,0
2015,SPRING,263,99,0,2.1,Penn State University,Mechanical Engineering,0
2015,SPRING,322,0,9.5,3.4,Penn State University,Mechanical Engineering,1
2015,SPRING,322,117,0,3.5,Penn State University,Mechanical Engineering,1
2015,SPRING,318,0,8.5,3.6,Penn State University,Mechanical Engineering,1
2015,SPRING,328,104,0,3,Penn State University,Mechanical Engineering,1
2015,SPRING,323,0,8.5,3.3,Penn State University,Mechanical Engineering,1
2015,SPRING,268,96,0,1.6,"University of California, Los Angeles",Computer Science,0
2015,SPRING,266,0,7.5,2.5,"University of California, Los Angeles",Computer Science,0
2015,SPRING,267,98,0,2.8,"University of California, Los Angeles",Computer Science,0
2015,SPRING,300,0,5.5,2.6,"University of California, Los Angeles",Computer Science,0
2015,SPRING,263,89,0,2.7,"University of California, Los Angeles",Computer Science,0
2015,SPRING,324,0,6.5,3.8,"University of California, Los Angeles",Computer Science,1
2015,SPRING,326,116,0,3.1,"University of California, Los Angeles",Computer Science,1
2015,SPRING,326,0,6.5,3.7,"University of California, Los Angeles",Computer Science,1
2015,SPRING,322,104,0,3.6,"University of California, Los Angeles",Computer Science,1
2015,SPRING,332,0,9.5,2.9,"University of California, Los Angeles",Computer Science,1
2015,SPRING,269,82,0,3.2,"University of California, Los Angeles",Computer Engineering,0
2015,SPRING,273,0,5.5,1.9,"University of California, Los Angeles",Computer Engineering,0
2015,SPRING,303,94,0,2,"University of California, Los Angeles",Computer Engineering,0
2015,SPRING,290,0,6.5,2.6,"University of California, Los Angeles",Computer Engineering,0
2015,SPRING,274,86,0,2.5,"University of California, Los Angeles",Computer Engineering,0
2015,SPRING,324,0,8.5,2.9,"University of California, Los Angeles",Computer Engineering,1
2015,SPRING,333,105,0,2.9,"University of California, Los Angeles",Computer Engineering,1
2015,SPRING,331,0,8.5,3.1,"University of California, Los Angeles",Computer Engineering,1
2015,SPRING,325,118,0,3,"University of California, Los Angeles",Computer Engineering,1
2015,SPRING,332,0,9.5,3.8,"University of California, Los Angeles",Computer Engineering,1
2015,SPRING,309,81,0,3.3,"University of California, Los Angeles",Electrical Engineering,0
2015,SPRING,258,0,5.5,2.4,"University of California, Los Angeles",Electrical Engineering,0
2015,SPRING,292,94,0,1.9,"University of California, Los Angeles",Electrical Engineering,0
2015,SPRING,258,0,5.5,1.9,"University of California, Los Angeles",Electrical Engineering,0
2015,SPRING,282,82,0,1.6,"University of California, Los Angeles",Electrical Engineering,0
2015,SPRING,326,0,8.5,3.8,"University of California, Los Angeles",Electrical Engineering,1
2015,SPRING,332,114,0,3.1,"University of California, Los Angeles",Electrical Engineering,1
2015,SPRING,324,0,8.5,3.3,"University of California, Los Angeles",Electrical Engineering,1
2015,SPRING,318,107,0,3.1,"University of California, Los Angeles",Electrical Engineering,1
2015,SPRING,332,0,8.5,3,"University of California, Los Angeles",Electrical Engineering,1
2015,SPRING,288,87,0,2.2,"University of California, Los Angeles",Management Of Technology,0
2015,SPRING,291,0,6.5,2.5,"University of California, Los Angeles",Management Of Technology,0
2015,SPRING,312,92,0,2.3,"University of California, Los Angeles",Management Of Technology,0
2015,SPRING,282,0,6.5,1.9,"University of California, Los Angeles",Management Of Technology,0
2015,SPRING,270,101,0,2.5,"University of California, Los Angeles",Management Of Technology,0
2015,SPRING,318,0,9.5,2.9,"University of California, Los Angeles",Management Of Technology,1
2015,SPRING,334,112,0,3.6,"University of California, Los Angeles",Management Of Technology,1
2015,SPRING,322,0,7.5,3.5,"University of California, Los Angeles",Management Of Technology,1
2015,SPRING,328,107,0,3.1,"University of California, Los Angeles",Management Of Technology,1
2015,SPRING,319,0,6.5,3.2,"University of California, Los Angeles",Management Of Technology,1
2015,SPRING,313,102,0,2.8,"University of California, Los Angeles",Mechanical Engineering,0
2015,SPRING,312,0,6.5,2.8,"University of California, Los Angeles",Mechanical Engineering,0
2015,SPRING,299,98,0,1.6,"University of California, Los Angeles",Mechanical Engineering,0
2015,SPRING,264,0,6.5,2,"University of California, Los Angeles",Mechanical Engineering,0
2015,SPRING,312,82,0,2.4,"University of California, Los Angeles",Mechanical Engineering,0
2015,SPRING,333,0,9.5,3.2,"University of California, Los Angeles",Mechanical Engineering,1
2015,SPRING,321,109,0,3.2,"University of California, Los Angeles",Mechanical Engineering,1
2015,SPRING,329,0,6.5,3.4,"University of California, Los Angeles",Mechanical Engineering,1
2015,SPRING,333,118,0,2.9,"University of California, Los Angeles",Mechanical Engineering,1
2015,SPRING,330,0,9.5,3.6,"University of California, Los Angeles",Mechanical Engineering,1
2015,SPRING,279,82,0,1.5,The University of Texas at Austin,Computer Science,0
2015,SPRING,259,0,6.5,1.8,The University of Texas at Austin,Computer Science,0
2015,SPRING,311,101,0,1.9,The University of Texas at Austin,Computer Science,0
2015,SPRING,307,0,7.5,2.2,The University of Texas at Austin,Computer Science,0
2015,SPRING,309,90,0,2.1,The University of Texas at Austin,Computer Science,0
2015,SPRING,329,0,7.5,3.5,The University of Texas at Austin,Computer Science,1
2015,SPRING,324,119,0,3.2,The University of Texas at Austin,Computer Science,1
2015,SPRING,325,0,6.5,3.3,The University of Texas at Austin,Computer Science,1
2015,SPRING,328,104,0,3.2,The University of Texas at Austin,Computer Science,1
2015,SPRING,329,0,7.5,3.1,The University of Texas at Austin,Computer Science,1
2015,SPRING,310,86,0,1.7,The University of Texas at Austin,Computer Engineering,0
2015,SPRING,284,0,7.5,2.1,The University of Texas at Austin,Computer Engineering,0
2015,SPRING,284,99,0,2.5,The University of Texas at Austin,Computer Engineering,0
2015,SPRING,284,0,7.5,2.3,The University of Texas at Austin,Computer Engineering,0
2015,SPRING,291,90,0,3.3,The University of Texas at Austin,Computer Engineering,0
2015,SPRING,325,0,9.5,3.4,The University of Texas at Austin,Computer Engineering,1
2015,SPRING,335,105,0,3.1,The University of Texas at Austin,Computer Engineering,1
2015,SPRING,322,0,6.5,3.4,The University of Texas at Austin,Computer Engineering,1
2015,SPRING,334,106,0,2.9,The University of Texas at Austin,Computer Engineering,1
2015,SPRING,331,0,7.5,3.7,The University of Texas at Austin,Computer Engineering,1
2015,SPRING,296,89,0,2.1,The University of Texas at Austin,Electrical Engineering,0
2015,SPRING,312,0,6.5,2.8,The University of Texas at Austin,Electrical Engineering,0
2015,SPRING,288,102,0,2.8,The University of Texas at Austin,Electrical Engineering,0
2015,SPRING,300,0,5.5,2.1,The University of Texas at Austin,Electrical Engineering,0
2015,SPRING,281,100,0,3.2,The University of Texas at Austin,Electrical Engineering,0
2015,SPRING,317,0,7.5,3.2,The University of Texas at Austin,Electrical Engineering,1
2015,SPRING,333,113,0,3.8,The University of Texas at Austin,Electrical Engineering,1
2015,SPRING,334,0,8.5,3.8,The University of Texas at Austin,Electrical Engineering,1
2015,SPRING,328,120,0,3.3,The University of Texas at Austin,Electrical Engineering,1
2015,SPRING,317,0,8.5,3.7,The University of Texas at Austin,Electrical Engineering,1
2015,SPRING,269,97,0,2,The University of Texas at Austin,Management Of Technology,0
2015,SPRING,270,0,7.5,2.8,The University of Texas at Austin,Management Of Technology,0
2015,SPRING,277,92,0,3.2,The University of Texas at Austin,Management Of Technology,0
2015,SPRING,261,0,5.5,1.9,The University of Texas at Austin,Management Of Technology,0
2015,SPRING,276,86,0,1.5,The University of Texas at Austin,Management Of Technology,0
2015,SPRING,329,0,6.5,3,The University of Texas at Austin,Management Of Technology,1
2015,SPRING,327,113,0,3.7,The University of Texas at Austin,Management Of Technology,1
2015,SPRING,320,0,7.5,3,The University of Texas at Austin,Management Of Technology,1
2015,SPRING,325,110,0,3.5,The University of Texas at Austin,Management Of Technology,1
2015,SPRING,324,0,9.5,3.6,The University of Texas at Austin,Management Of Technology,1
2015,SPRING,310,86,0,3.1,The University of Texas at Austin,Mechanical Engineering,0
2015,SPRING,303,0,6.5,2.4,The University of Texas at Austin,Mechanical Engineering,0
2015,SPRING,315,93,0,1.6,The University of Texas at Austin,Mechanical Engineering,0
2015,SPRING,289,0,5.5,3.1,The University of Texas at Austin,Mechanical Engineering,0
2015,SPRING,301,94,0,1.9,The University of Texas at Austin,Mechanical Engineering,0
2015,SPRING,328,0,9.5,3.8,The University of Texas at Austin,Mechanical Engineering,1
2015,SPRING,322,101,0,3,The University of Texas at Austin,Mechanical Engineering,1
2015,SPRING,318,0,6.5,3.1,The University of Texas at Austin,Mechanical Engineering,1
2015,SPRING,324,107,0,3.4,The University of Texas at Austin,Mechanical Engineering,1
2015,SPRING,329,0,8.5,3.3,The University of Texas at Austin,Mechanical Engineering,1
2015,SPRING,275,101,0,2.9,University of Pennsylvania,Computer Science,0
2015,SPRING,309,0,6.5,2.4,University of Pennsylvania,Computer Science,0
2015,SPRING,261,99,0,1.5,University of Pennsylvania,Computer Science,0
2015,SPRING,313,0,6.5,2.6,University of Pennsylvania,Computer Science,0
2015,SPRING,271,97,0,1.5,University of Pennsylvania,Computer Science,0
2015,SPRING,320,0,6.5,3.2,University of Pennsylvania,Computer Science,1
2015,SPRING,325,109,0,3.1,University of Pennsylvania,Computer Science,1
2015,SPRING,319,0,6.5,3.5,University of Pennsylvania,Computer Science,1
2015,SPRING,324,107,0,3.8,University of Pennsylvania,Computer Science,1
2015,SPRING,327,0,6.5,3.8,University of Pennsylvania,Computer Science,1
2015,SPRING,310,86,0,1.6,University of Pennsylvania,Computer Engineering,0
2015,SPRING,313,0,7.5,3,University of Pennsylvania,Computer Engineering,0
2015,SPRING,294,100,0,2.3,University of Pennsylvania,Computer Engineering,0
2015,SPRING,296,0,7.5,1.7,University of Pennsylvania,Computer Engineering,0
2015,SPRING,260,96,0,1.5,University of Pennsylvania,Computer Engineering,0
2015,SPRING,318,0,7.5,2.9,University of Pennsylvania,Computer Engineering,1
2015,SPRING,322,112,0,3.1,University of Pennsylvania,Computer Engineering,1
2015,SPRING,335,0,9.5,3,University of Pennsylvania,Computer Engineering,1
2015,SPRING,323,118,0,3.8,University of Pennsylvania,Computer Engineering,1
